Feature,Importance
ACADEMIC_PROGRAM_ELECTRIC ENGINEERING AND TELECOMMUNICATIONS,0.0002063761907665828
UNIVERSITY_FUNDACION UNIVERSITARIA EMPRESARIAL DE LA CAMARA DE COMERCIO DE Bogotá -BOGOTÁ D.C.,0.00020338977114899142
UNIVERSITY_UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA-BOGOTÁ D.C.,0.00019773774523350289
UNIVERSITY_UNIVERSIDAD DEL QUINDIO-ARMENIA,0.0001976882341153909
UNIVERSITY_UNIVERSIDAD AUTONOMA DEL CARIBE-BARRANQUILLA,0.00019540561633923524
SCHOOL_NAME_INSTITUCION EDUCATIVA SIMON BOLIVAR,0.0001913415478153372
ACADEMIC_PROGRAM_ELECTRIC ENGINEERING,0.00018989254283122714
UNIVERSITY_CORPORACION POLITECNICO DE LA COSTA ATLANTICA-BARRANQUILLA,0.000189812862502439
UNIVERSITY_CORPORACION UNIVERSITARIA ANTONIO JOSE DE SUCRE - CORPOSUCRE-SINCELEJO,0.00018972483172394026
SCHOOL_NAME_COL RAFAEL MARIA CARRASQUILLA,0.00018834995149322978
UNIVERSITY_CORPORACION UNIVERSITARIA  UNITEC-BOGOTÁ D.C.,0.0001864817531559146
UNIVERSITY_UNIVERSIDAD FRANCISCO DE PAULA SANTANDER-OCAÑA,0.00018493036221403118
SCHOOL_NAME_GIM CAMP REINO BRITANICO,0.00018374713112261223
UNIVERSITY_UNIVERSIDAD COOPERATIVA DE COLOMBIA-BOGOTÁ D.C.,0.00017998263164158365
ACADEMIC_PROGRAM_AUTOMATION ENGINEERING,0.00017663366768285994
UNIVERSITY_INSTITUCION UNIVERSITARIA CENTRO DE ESTUDIOS SUPERIORES MARIA GORETTI-PASTO,0.00017551593530134104
SCHOOL_NAME_COLEGIO CARLOS PIZARRO LEON GOMEZ (IED),0.00017356791193985492
SCHOOL_NAME_COLEGIO NUESTRA SEÑORA DEL BUEN CONSEJO,0.0001727664380001218
UNIVERSITY_UNIVERSIDAD DE PAMPLONA-PAMPLONA,0.00016938306788777776
SCHOOL_NAME_COL LA SAGRADA FAMILIA,0.00016843282356417052
UNIVERSITY_PONTIFICIA UNIVERSIDAD JAVERIANA-CALI,0.0001684260860272071
UNIVERSITY_UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-BUCARAMANGA,0.00016813198490568497
SCHOOL_NAME_INSTITUCION EDUCATIVA SANTA ROSA DE LIMA,0.0001654041290947273
UNIVERSITY_FUNDACION UNIVERSITARIA TECNOLOGICO COMFENALCO - CARTAGENA      -CARTAGENA,0.00016203724506172525
SCHOOL_NAME_INST EDUC SAN PEDRO CLAVER,0.00016181295315961108
SCHOOL_NAME_COLEGIO DEPARTAMENTAL INTEGRADO SAGRADO CORAZON DE JESUS,0.00016106300182089855
SCHOOL_NAME_CIUDADELA EDUCATIVA Y CULTURAL OLGA EMILIANI,0.00015963666893522956
EDU_MOTHER_Incomplete technical or technological,0.00015951222694144274
SCHOOL_NAME_OAKLAND COLEGIO CAMPESTRE,0.00015397874807918005
SCHOOL_NAME_INEM JULIAN MOTTA SALAS,0.00015298223389004554
UNIVERSITY_UNIVERSIDAD NACIONAL DE COLOMBIA-MEDELLIN,0.00015029064812583
UNIVERSITY_FUNDACION UNIVERSITARIA CLARETIANA - UNICLARETIANA-QUIBDO,0.00014431170908908982
UNIVERSITY_UNIVERSIDAD SIMON BOLIVAR-BARRANQUILLA,0.00014353345133185193
UNIVERSITY_FUNDACION UNIVERSITARIA LOS LIBERTADORES-BOGOTÁ D.C.,0.00014177879712319453
SCHOOL_NAME_COLEGIO MARIA AUXILIADORA,0.00014161363780716398
SCHOOL_NAME_SEM. MENOR DE NUESTRA SEÑORA DEL ROSARIO,0.0001399953776871428
SCHOOL_NAME_COLEGIO LEON DE GREIFF,0.00013983718994103268
SCHOOL_NAME_INSTITUTO DE INTEGRACION ESCOLAR SAN AGUSTIN,0.0001381610691914046
SCHOOL_NAME_COLEGIO FRANCISCANO  PIO XII,0.00013776331133732487
SCHOOL_NAME_COLEGIO GUILLERMO CANO ISAZA (IED),0.00013739964782631727
"SCHOOL_NAME_COLEGIO TECNICO INDUSTRIAL ""CORAZON DE MARIA""",0.0001373981619513346
SCHOOL_NAME_GIM LOS ALMENDROS,0.00013695434971186854
SCHOOL_NAME_COL  LA MERCED                                                                                      ,0.0001368994657589055
SCHOOL_NAME_INSTITUTO LA RIVERA,0.00013586943053072167
SCHOOL_NAME_COL SANTA ANA,0.0001342879510349848
SCHOOL_NAME_IE ALVERNIA,0.00013416587619951258
SCHOOL_NAME_COLEGIO JUAN FRANCISCO BERBEO (IED),0.00013377630900499214
SCHOOL_NAME_I.E.T.C. DE SAN PABLO,0.00013255033017703615
SCHOOL_NAME_INST  CALDAS,0.0001312084074845097
Cod_SPro_EK201830038780,0.00013118668352472693
PEOPLE_HOUSE_Three,0.00012814297731397696
Cod_SPro_EK201830052050,0.00012801269712895918
SCHOOL_NAME_IE JUAN PABLO II,0.00012772865992402812
SCHOOL_NAME_COL CAFAM                                                                                           ,0.00012770764534340262
UNIVERSITY_UNIVERSIDAD DE LOS LLANOS-VILLAVICENCIO,0.0001257230155120609
UNIVERSITY_COLEGIO MAYOR DE ANTIOQUIA-MEDELLIN,0.00012519708472998273
SCHOOL_NAME_COL AGUSTINA FERRO,0.0001246559293937618
SCHOOL_NAME_COLEGIO NACIONAL JOSE ANTONIO GALAN,0.00012354229643776862
SCHOOL_NAME_LIC NUEVA GENERACION,0.00012013300834334111
COD_S11_SB11201320562695,0.00011952362916228999
COD_S11_SB11201220262442,0.00011726506078804182
UNIVERSITY_UNIVERSIDAD EIA-MEDELLIN,0.0001172621773115757
SCHOOL_NAME_I.E. NUESTRA SE¿ORA DE FATIMA,0.00011710810773228074
COD_S11_SB11201410038367,0.00011700808258836531
COD_S11_SB11201320564813,0.00011630464319893967
SCHOOL_NAME_INST TEC INTEGRADO DE TRINIDAD,0.00011605036213470702
SCHOOL_NAME_JOSE EUSEBIO CARO,0.00011569282032574623
"UNIVERSITY_UNIVERSIDAD MILITAR""NUEVA GRANADA""-BOGOTÁ D.C.",0.00011425197820617488
SCHOOL_NAME_I.E. LA MERCED,0.00011356742443942896
UNIVERSITY_UNIVERSIDAD ECCI-BOGOTÁ D.C.,0.00011223944006619325
SCHOOL_NAME_I.E.  LUIS CARLOS GALAN SARMIENTO,0.0001120334912387123
COD_S11_SB11201220564233,0.00011118857798190838
UNIVERSITY_UNIVERSIDAD EAFIT--MEDELLIN,0.00011108732089946897
COD_S11_SB11201220335576,0.00011102472856594884
ACADEMIC_PROGRAM_MECHATRONICS ENGINEERING,0.00011028507729788942
SCHOOL_NAME_INST EDUCATIVA FCO JOSE DE CALDAS,0.00010997925798803072
SCHOOL_NAME_INSTITUCION EDUCATIVA SIMON ALMANZA JULIO,0.000109705912429787
SCHOOL_NAME_COLEGIO MILITAR LICEO SOCIAL COMPARTIR,0.00010967578279950172
SCHOOL_NAME_COL DE LA INMACULADA,0.00010944932181300017
ACADEMIC_PROGRAM_PRODUCTION ENGINEERING,0.00010905267675443258
COD_S11_SB11201420144239,0.00010902098991841832
SCHOOL_NAME_COLEGIO BERNARDO JARAMILLO (IED),0.00010860657558431773
SCHOOL_NAME_COLEGIO TECNICO MUNICIPAL SIMON BOLIVAR,0.00010815401038334972
SCHOOL_NAME_COLEGIO CODEMA (IED),0.00010789528289182499
SCHOOL_NAME_INSTITUCION EDUCATIVA ANTONIO NARI¿O,0.00010785142175311451
SCHOOL_NAME_COL SANTA ROSA DE LIMA                                                                              ,0.00010771339223476625
SCHOOL_NAME_COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED),0.00010700428230138047
UNIVERSITY_CORPORACION UNIVERSITARIA EMPRESARIAL ALEXANDER VON HUMBOLDT - C.U.E.-ARMENIA,0.00010688802480799349
Cod_SPro_EK201830002403,0.00010686980755264496
SCHOOL_NAME_GIMN  HUMANISTICO DEL ALTO MAGDALENA,0.0001066311617107446
SCHOOL_NAME_COL AGUSTINIANO NORTE,0.00010655350385570955
SCHOOL_NAME_COLEGIO SALESIANO MALDONADO,0.00010590638931967714
Cod_SPro_EK201830100706,0.00010546638082511893
SCHOOL_NAME_COL SAN RAFAEL,0.00010542956680741159
SCHOOL_NAME_INSTITUCION EDUCATIVA MARIA ANTONIA RUIZ,0.00010471913790226252
Cod_SPro_EK201830138132,0.00010268199118573173
UNIVERSITY_INSTITUCION  UNIVERSITARIA PASCUAL BRAVO-MEDELLIN,0.00010247548178299166
SCHOOL_NAME_COLEGIO SALESIANO,0.0001023341932228052
SCHOOL_NAME_ESCUELA NORMAL SUPERIOR DE PIEDECUESTA,0.00010215447168364903
SCHOOL_NAME_IE MAYOR DE YUMBO,0.00010197893220450229
UNIVERSITY_FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-BOGOTÁ D.C.,0.00010185688742827923
SCHOOL_NAME_LICEO DE OCCIDENTE,0.00010160307179603595
SCHOOL_NAME_COL  SANTISIMA TRINIDAD                                                                             ,0.00010139078200251383
ACADEMIC_PROGRAM_CHEMICAL ENGINEERING,0.00010103874473812955
SCHOOL_NAME_INSTITUCION EDUCATIVA POLITECNICO ALVARO GONZALEZ SANTANA,0.000100886559809389
SCHOOL_NAME_COL  ASED                                                                                           ,0.00010086280897894191
SCHOOL_NAME_INST EDUC TEC DOMINGO BELISARIO GOMEZ,9.961181924909855e-05
SCHOOL_NAME_I E ACAD AURELIO MARTINEZ MUTIS,9.91632159566116e-05
SCHOOL_NAME_COLEGIO DE LA UNIVERSIDAD LIBRE,9.815080306937328e-05
SCHOOL_NAME_INSTITUCION EDUCATIVA AGROPECUARIA LAS AVES,9.781367338090299e-05
SCHOOL_NAME_IE CARLOTA SANCHEZ,9.768409255559942e-05
SCHOOL_NAME_COLEGIO PRADO VERANIEGO (IED),9.747619405047609e-05
SCHOOL_NAME_INSTITUCION EDUCATIVA EFIGENIO MENDOZA SIERRA,9.719029837026918e-05
UNIVERSITY_CORPORACION UNIVERSITARIA AUTONOMA DEL CAUCA-POPAYAN,9.698220128147279e-05
COD_S11_SB11201320051280,9.679960063789998e-05
UNIVERSITY_UNIVERSIDAD MANUELA BELTRAN-UMB--BUCARAMANGA,9.610427507284693e-05
Cod_SPro_EK201830100707,9.6010387642426e-05
SCHOOL_NAME_I.E. MACAJAN,9.596128086984389e-05
SCHOOL_NAME_ESCUELA NORMAL SUPERIOR FRANCISCO DE PAULA SANTANDER,9.577154588966274e-05
SCHOOL_NAME_COLEGIO DE BACHILLERATO NUEVA ESPERANZA,9.496854048097314e-05
SCHOOL_NAME_INSTITUCION EDUCATIVA DEPARTAMENTAL DAGOBERTO OROZCO BORJA,9.491098151526817e-05
SCHOOL_NAME_INS EDU LICEO 20 DE JULIO (ANTIGUO LICEO 20 DE JULIO),9.487558179598119e-05
SCHOOL_NAME_COL CLARETIANO,9.434969625662659e-05
COD_S11_SB11201320563579,9.415108075975691e-05
ACADEMIC_PROGRAM_TOPOGRAPHIC ENGINEERY,9.395712040533061e-05
SCHOOL_NAME_INST TEC MERCEDES ABREGO,9.380453121087626e-05
SCHOOL_NAME_COLEGIO LA PALESTINA (IED),9.342243815323714e-05
SCHOOL_NAME_COL SAN JOSE DE TARBES,9.282296482682767e-05
SCHOOL_NAME_COL SANTA INES CAMPESTRE,9.254757798698734e-05
SCHOOL_NAME_INST SANTA MARIA DE LA CRUZ,9.23442379885378e-05
SCHOOL_NAME_INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR,9.22223164730177e-05
SCHOOL_NAME_INSTITUCION EDUCATIVA ANDRES RODRIGUEZ B.,9.216736239629205e-05
UNIVERSITY_UNIVERSIDAD DE CORDOBA-MONTERIA,9.18908017540272e-05
Cod_SPro_EK201830002623,9.179635229809544e-05
SCHOOL_NAME_INST TEC REAL HOLANDES,9.129287590020708e-05
SCHOOL_NAME_LICEO NUESTRA SEÑORA DE LOURDES,9.117673753723271e-05
SCHOOL_NAME_SAN JOSE,9.090424983250125e-05
COD_S11_SB11201320001167,9.012705550944474e-05
SCHOOL_NAME_GIMNASIO MILITAR FUERZA AEREA COLOMBIANA  TC. LUIS F. PINTO,8.989868441920877e-05
UNIVERSITY_UNIVERSIDAD DEL NORTE-BARRANQUILLA,8.896774029572284e-05
SCHOOL_NAME_ESCUELA NORMAL SUPERIOR DE CARTAGENA DE INDIAS,8.874604798925147e-05
SCHOOL_NAME_COL GIBRALTAR,8.87060879122641e-05
SCHOOL_NAME_COL FRANCISCO FERNANDEZ DE CONTRERAS,8.859623864562097e-05
