Feature,Importance
Cod_SPro_EK201830036878,1.3752580411023053e-08
Cod_SPro_EK201830038824,1.3751582701604389e-08
Cod_SPro_EK201830190330,1.3750706220875541e-08
COD_S11_SB11201320195492,1.3750147142323528e-08
COD_S11_SB11201220553258,1.3748726325433794e-08
COD_S11_SB11201220321666,1.3744840239474743e-08
Cod_SPro_EK201830047251,1.3743669843784911e-08
COD_S11_SB11201320427582,1.3742393929036063e-08
COD_S11_SB11201220342807,1.3740477303035378e-08
Cod_SPro_EK201830003019,1.3739412137458267e-08
Cod_SPro_EK201830055493,1.3736783924785411e-08
Cod_SPro_EK201830022064,1.3736549837960903e-08
COD_S11_SB11201220305750,1.373555198424505e-08
COD_S11_SB11201220216327,1.3734609420350246e-08
Cod_SPro_EK201830078570,1.3732791585127998e-08
Cod_SPro_EK201830036997,1.3732663034655117e-08
COD_S11_SB11201320310724,1.373249366048749e-08
Cod_SPro_EK201830211147,1.3729155443325889e-08
Cod_SPro_EK201830021422,1.3727344343147954e-08
COD_S11_SB11201220223143,1.3724819196677228e-08
SCHOOL_NAME_INSTITUCI¿N EDUCATIVA T¿CNICA AGROPECUARIA SOSTENIBLE Y AMBIENTAL  FELIPE SANTIAGO ESCOBAR,1.3722948358226486e-08
Cod_SPro_EK201830164961,1.3720240423041078e-08
Cod_SPro_EK201830187386,1.371903208949636e-08
Cod_SPro_EK201830128892,1.3718387531681188e-08
COD_S11_SB11201310051320,1.3718007901699955e-08
COD_S11_SB11201220123738,1.3713836871845115e-08
Cod_SPro_EK201830120346,1.3709614455170696e-08
COD_S11_SB11201420232421,1.3705188623060636e-08
Cod_SPro_EK201830052516,1.370354091274224e-08
Cod_SPro_EK201830117368,1.3702998884277533e-08
Cod_SPro_EK201830025794,1.3701827426676327e-08
Cod_SPro_EK201830125412,1.3701098550516926e-08
Cod_SPro_EK201830220757,1.3700349333537033e-08
COD_S11_SB11201320113830,1.3700159598262959e-08
COD_S11_SB11201320086358,1.3699297688200447e-08
COD_S11_SB11201220532672,1.3695170788695043e-08
COD_S11_SB11201320184723,1.3694333158037049e-08
Cod_SPro_EK201830050965,1.368521313434341e-08
Cod_SPro_EK201830062502,1.3684545704489452e-08
COD_S11_SB11201420234437,1.3682823808313795e-08
COD_S11_SB11201220316957,1.368057970645943e-08
Cod_SPro_EK201830117413,1.3680525767604492e-08
Cod_SPro_EK201830104203,1.3679220434789215e-08
COD_S11_SB11201210034773,1.367289129925832e-08
COD_S11_SB11201320070805,1.3671798780373453e-08
COD_S11_SB11201220093001,1.3670351609904896e-08
COD_S11_SB11201220459503,1.3670155977705399e-08
Cod_SPro_EK201830123707,1.3669585120757473e-08
SCHOOL_NAME_COL DOMINGO FAUSTINO SARMIENTO,1.366168768686141e-08
COD_S11_SB11201220478840,1.3656977757505001e-08
COD_S11_SB11201220371137,1.36562836956673e-08
Cod_SPro_EK201830180348,1.3655643845440258e-08
Cod_SPro_EK201830081663,1.3655215580128018e-08
Cod_SPro_EK201830008489,1.3655102488008816e-08
COD_S11_SB11201220479646,1.3654351442949099e-08
COD_S11_SB11201220307106,1.3650031712947411e-08
Cod_SPro_EK201830182024,1.364650926402234e-08
Cod_SPro_EK201830016666,1.3640924457664274e-08
COD_S11_SB11201320075337,1.3639718740724843e-08
Cod_SPro_EK201830185268,1.3639056996239676e-08
COD_S11_SB11201220515955,1.363750524895854e-08
Cod_SPro_EK201830223807,1.3636562768708046e-08
COD_S11_SB11201320311619,1.3635461929238536e-08
Cod_SPro_EK201830005715,1.3632306355506656e-08
SCHOOL_NAME_INST SUP COOPERATIVO                                                                                ,1.3627918369677951e-08
COD_S11_SB11201220324367,1.3627125853564184e-08
COD_S11_SB11201320253114,1.3625359372637537e-08
COD_S11_SB11201320421553,1.3622967024447942e-08
COD_S11_SB11201320090408,1.3621212470863488e-08
SCHOOL_NAME_INSTITUCION EDUCATIVA RIOSUCIO,1.36195886304208e-08
COD_S11_SB11201320246918,1.3619485555911447e-08
COD_S11_SB11201220002151,1.361748881279507e-08
Cod_SPro_EK201830057350,1.3612912260137653e-08
COD_S11_SB11201220440474,1.3611626172568803e-08
Cod_SPro_EK201830096783,1.3611149155811078e-08
Cod_SPro_EK201830214487,1.3605879412229256e-08
COD_S11_SB11201220566596,1.3605073514585597e-08
COD_S11_SB11201320218949,1.360492008388711e-08
COD_S11_SB11201210037275,1.3601251402768421e-08
COD_S11_SB11201320423299,1.3597298896173248e-08
COD_S11_SB11201320192290,1.359610559547551e-08
COD_S11_SB11201220002195,1.3595186651395207e-08
COD_S11_SB11201420578812,1.3593234429793687e-08
COD_S11_SB11201320470708,1.3589663660589701e-08
Cod_SPro_EK201830144676,1.3587904648812788e-08
Cod_SPro_EK201830215248,1.3587055539727846e-08
Cod_SPro_EK201830088087,1.3586543968397196e-08
SCHOOL_NAME_COL CAPACITACION 2000                                                                               ,1.358589943215277e-08
Cod_SPro_EK201830158400,1.3584481267945766e-08
Cod_SPro_EK201830032031,1.3582365147725124e-08
COD_S11_SB11201320332860,1.3581744777149525e-08
COD_S11_SB11201320110543,1.3577932228506304e-08
Cod_SPro_EK201830050112,1.3574336759836878e-08
COD_S11_SB11201220268535,1.3572786648562918e-08
COD_S11_SB11201220084573,1.3570873768124726e-08
COD_S11_SB11201220206487,1.356996942480141e-08
COD_S11_SB11201320180756,1.3569582797895448e-08
Cod_SPro_EK201830154103,1.356853742916518e-08
Cod_SPro_EK201830023213,1.3567596338391176e-08
Cod_SPro_EK201830109104,1.3564609914730898e-08
Cod_SPro_EK201830020827,1.3562925856926561e-08
COD_S11_SB11201310009025,1.3558516584396937e-08
COD_S11_SB11201320254171,1.3557513207414783e-08
COD_S11_SB11201220472676,1.3556781019429295e-08
Cod_SPro_EK201830072571,1.3555663041237314e-08
COD_S11_SB11201220080765,1.3551193507336232e-08
COD_S11_SB11201320324846,1.3551073110302975e-08
COD_S11_SB11201320044038,1.3550891816080302e-08
COD_S11_SB11201420152437,1.3550509386616002e-08
Cod_SPro_EK201830056215,1.3550410666260589e-08
SCHOOL_NAME_COLEGIO GUSTAVO RESTREPO (IED),1.3548188326304564e-08
COD_S11_SB11201320164264,1.3543032497966479e-08
Cod_SPro_EK201830002500,1.3539889825664275e-08
Cod_SPro_EK201830199731,1.3538233234579667e-08
SCHOOL_NAME_I.E.T. JOSE ACEVEDO Y GOMEZ,1.3537648967368088e-08
COD_S11_SB11201320139793,1.3533198674782516e-08
COD_S11_SB11201320096832,1.3531009979472721e-08
COD_S11_SB11201320153696,1.352971265838978e-08
COD_S11_SB11201420255082,1.3529074315808272e-08
COD_S11_SB11201320263229,1.3527760556789362e-08
Cod_SPro_EK201830164347,1.3526229517149373e-08
Cod_SPro_EK201830003441,1.352527574489138e-08
COD_S11_SB11201210054712,1.3519201215482753e-08
SCHOOL_NAME_COLEGIO CUSTODIO GARCIA ROVIRA,1.3518935105469761e-08
COD_S11_SB11201220426636,1.3518634916408864e-08
Cod_SPro_EK201830160142,1.35180523229324e-08
COD_S11_SB11201320210008,1.3516961647623996e-08
Cod_SPro_EK201830009219,1.3515262202683958e-08
Cod_SPro_EK201830187742,1.351502071665805e-08
Cod_SPro_EK201830148782,1.351219723267645e-08
COD_S11_SB11201320131231,1.3511990039885677e-08
SCHOOL_NAME_GIMNASIO NUEVO MILENIO,1.3503116399989805e-08
Cod_SPro_EK201830016735,1.3502404190987342e-08
Cod_SPro_EK201830191603,1.350122865321251e-08
Cod_SPro_EK201830016533,1.3500131237664576e-08
COD_S11_SB11201220264177,1.3498274224711775e-08
Cod_SPro_EK201830192483,1.3496080040034125e-08
COD_S11_SB11201320276338,1.3491370205132959e-08
COD_S11_SB11201320166124,1.3490922819047382e-08
Cod_SPro_EK201830089131,1.3488431863181859e-08
COD_S11_SB11201220456070,1.3488348916643473e-08
Cod_SPro_EK201830008158,1.3487732547473092e-08
Cod_SPro_EK201830117821,1.3487571999607095e-08
COD_S11_SB11201320310979,1.3485577557427408e-08
COD_S11_SB11201320088898,1.3481879589382155e-08
Cod_SPro_EK201830128824,1.348158275537218e-08
Cod_SPro_EK201830096785,1.34812060292847e-08
SCHOOL_NAME_COL BILINGUE DIVINO NIÑO                                                                           ,1.3480470907824045e-08
COD_S11_SB11201320431839,1.3477297316309996e-08
Cod_SPro_EK201830030223,1.3476749385920982e-08
SCHOOL_NAME_COLEGIO GUILLERMO LEON VALENCIA (IED),1.3476333839978266e-08
Cod_SPro_EK201830035601,1.3475241703476532e-08
COD_S11_SB11201320284040,1.3473768223870336e-08
COD_S11_SB11201220014618,1.3473512053224012e-08
Cod_SPro_EK201830119709,1.3469043786528793e-08
Cod_SPro_EK201830190288,1.3466186206782101e-08
COD_S11_SB11201320288061,1.3464556473164106e-08
Cod_SPro_EK201830120430,1.345846170704523e-08
COD_S11_SB11201220567574,1.3458271444188153e-08
COD_S11_SB11201320143796,1.345617368500356e-08
COD_S11_SB11201320295394,1.3454262895373394e-08
COD_S11_SB11201220064175,1.3452961950697962e-08
COD_S11_SB11201320084230,1.3451017428982251e-08
COD_S11_SB11201320166309,1.3448736420981799e-08
COD_S11_SB11201220477041,1.3448006994319216e-08
COD_S11_SB11201410009835,1.3445726834305039e-08
COD_S11_SB11201420381878,1.3445647233091827e-08
COD_S11_SB11201320337095,1.3443124404802842e-08
COD_S11_SB11201220321290,1.3441842940505425e-08
Cod_SPro_EK201830222121,1.3438859449730605e-08
Cod_SPro_EK201830008159,1.3438385585198326e-08
Cod_SPro_EK201830199216,1.3437931939172889e-08
Cod_SPro_EK201830191801,1.3436267956348746e-08
Cod_SPro_EK201830206959,1.3435217834140481e-08
COD_S11_SB11201220133481,1.3434675915121952e-08
Cod_SPro_EK201830002712,1.3433905568755131e-08
COD_S11_SB11201220207645,1.3429548320119554e-08
COD_S11_SB11201320039630,1.3424502062784307e-08
Cod_SPro_EK201830100422,1.3419953000217488e-08
COD_S11_SB11201220315241,1.3418865259307838e-08
COD_S11_SB11201320134083,1.3417933363035552e-08
Cod_SPro_EK201830073519,1.3413705201966905e-08
Cod_SPro_EK201830024808,1.3411642256065167e-08
Cod_SPro_EK201830002501,1.3410434494380693e-08
SCHOOL_NAME_I.E.T. BICENTENARIO,1.3409930488148729e-08
COD_S11_SB11201220376919,1.3409647449741633e-08
Cod_SPro_EK201830067312,1.3406138485412566e-08
Cod_SPro_EK201830064818,1.3404467063194804e-08
SCHOOL_NAME_INSTITUCION EDUCATIVA DEPARTAMENTAL INSTITUTO TECNICO DE ORIENTE,1.340420155640348e-08
COD_S11_SB11201320026053,1.340288112869096e-08
Cod_SPro_EK201830014499,1.3402409679038283e-08
COD_S11_SB11201220290887,1.3402121937086845e-08
Cod_SPro_EK201830041677,1.3401609267859081e-08
COD_S11_SB11201220027557,1.3401427545033826e-08
Cod_SPro_EK201830027393,1.3401138137399805e-08
Cod_SPro_EK201830194939,1.339973050618221e-08
COD_S11_SB11201220365237,1.339939918600634e-08
SCHOOL_NAME_IE NARCISO CABAL SALCEDO,1.3397622238356357e-08
COD_S11_SB11201320214895,1.3390545920278953e-08
COD_S11_SB11201320070220,1.3389836441355183e-08
COD_S11_SB11201320476131,1.33891257014652e-08
Cod_SPro_EK201830202932,1.3388267429815718e-08
Cod_SPro_EK201830031916,1.3388064414180105e-08
Cod_SPro_EK201830053697,1.3380591249696662e-08
COD_S11_SB11201420051516,1.3380434306445973e-08
COD_S11_SB11201320011345,1.3366255190648545e-08
Cod_SPro_EK201830091602,1.3366138572296767e-08
COD_S11_SB11201320089362,1.3366035875758546e-08
COD_S11_SB11201320153627,1.336209690419122e-08
COD_S11_SB11201220252568,1.3361607819138053e-08
Cod_SPro_EK201830128900,1.3360563172147083e-08
COD_S11_SB11201220155433,1.3360421169550506e-08
COD_S11_SB11201220572370,1.3359890484975278e-08
Cod_SPro_EK201830025613,1.3359841337870358e-08
COD_S11_SB11201320488487,1.3357918711342847e-08
Cod_SPro_EK201830008166,1.3356988643092146e-08
COD_S11_SB11201320074796,1.335304512651289e-08
Cod_SPro_EK201830029202,1.33516287880001e-08
COD_S11_SB11201220513636,1.3351542929062532e-08
Cod_SPro_EK201830063731,1.3350747823456892e-08
Cod_SPro_EK201830192448,1.334623561638803e-08
Cod_SPro_EK201830159899,1.3345031259759137e-08
Cod_SPro_EK201830145774,1.3343568771284442e-08
Cod_SPro_EK201830083771,1.33398914530492e-08
COD_S11_SB11201420103085,1.3337414156151753e-08
COD_S11_SB11201420428638,1.3335681970344866e-08
COD_S11_SB11201320357031,1.3334759824427131e-08
COD_S11_SB11201220453737,1.3332695617413477e-08
Cod_SPro_EK201830118445,1.3332441888559737e-08
Cod_SPro_EK201830137770,1.3332373432769555e-08
Cod_SPro_EK201830016739,1.3330724857228627e-08
COD_S11_SB11201220528779,1.332728797741115e-08
SCHOOL_NAME_INSTITUCION EDUCATIVA ERNESTO RINCON DUCON,1.3326581081969264e-08
COD_S11_SB11201320022160,1.332545481711321e-08
Cod_SPro_EK201830217011,1.3325219777376922e-08
SCHOOL_NAME_COLEGIO INTEGRADO CAMILO TORRES,1.3324684175978742e-08
Cod_SPro_EK201830132155,1.3323175369947786e-08
COD_S11_SB11201320311028,1.3321814669761206e-08
SCHOOL_NAME_I.E. LOPEZ QUEVEDO,1.3316422275390312e-08
Cod_SPro_EK201830030251,1.3315080178543727e-08
COD_S11_SB11201320048983,1.3310735037402438e-08
SCHOOL_NAME_COL GUILLERMO COTE BAUTISTA,1.330751165216854e-08
Cod_SPro_EK201830128886,1.3306921972320045e-08
SCHOOL_NAME_INSTITUCION EDUCATIVA CRISTO REY,1.330680723656881e-08
COD_S11_SB11201320328194,1.330654455758557e-08
Cod_SPro_EK201830095558,1.330611606118238e-08
COD_S11_SB11201220077093,1.3304310800304974e-08
Cod_SPro_EK201830003353,1.330302968270245e-08
Cod_SPro_EK201830126084,1.330172365578348e-08
COD_S11_SB11201220350489,1.330166479117683e-08
COD_S11_SB11201320271619,1.3295389340583184e-08
SCHOOL_NAME_IE LA PRESENTACION,1.329536196585495e-08
Cod_SPro_EK201830067476,1.3295274277258213e-08
COD_S11_SB11201320069036,1.3291520962558436e-08
COD_S11_SB11201320226845,1.3291485324908285e-08
COD_S11_SB11201220088413,1.3290969710013044e-08
Cod_SPro_EK201830172106,1.3284041517611013e-08
COD_S11_SB11201420394259,1.3282421680542032e-08
COD_S11_SB11201220482077,1.328161849754355e-08
Cod_SPro_EK201830170100,1.327950768130144e-08
SCHOOL_NAME_INSTITUCION EDUCATIVA TECNICO COMERCIAL VILLA DEL SUR,1.3278760833710365e-08
COD_S11_SB11201420258798,1.3278370110528047e-08
Cod_SPro_EK201830186484,1.3274891909822915e-08
COD_S11_SB11201310010099,1.3273938695848502e-08
Cod_SPro_EK201830222170,1.3273688867547898e-08
Cod_SPro_EK201830060955,1.3272785119877628e-08
Cod_SPro_EK201830061143,1.3270529746755384e-08
Cod_SPro_EK201830079255,1.3270045339101088e-08
COD_S11_SB11201410019935,1.3268929657392614e-08
COD_S11_SB11201220378452,1.3266296316090297e-08
COD_S11_SB11201220031163,1.3265440416998978e-08
SCHOOL_NAME_COL SANTO DOMINGO DE GUZMAN,1.32645367238912e-08
Cod_SPro_EK201830233375,1.326349508184522e-08
COD_S11_SB11201220323088,1.3263065436740835e-08
COD_S11_SB11201220167333,1.32627582586039e-08
Cod_SPro_EK201830236078,1.3259880195085742e-08
COD_S11_SB11201210034510,1.3259724875364215e-08
COD_S11_SB11201220587356,1.3258612925905602e-08
Cod_SPro_EK201830209336,1.325841261966737e-08
COD_S11_SB11201320051735,1.3253262888587798e-08
Cod_SPro_EK201830209526,1.3252677092140435e-08
SCHOOL_NAME_COL FUNDACION LIC INGLES,1.3251903506339268e-08
COD_S11_SB11201220167874,1.325106915129168e-08
Cod_SPro_EK201830058969,1.3246141833062656e-08
COD_S11_SB11201320026741,1.3245938276468452e-08
COD_S11_SB11201320138405,1.3245319777704384e-08
Cod_SPro_EK201830100126,1.3244481035773064e-08
Cod_SPro_EK201830088026,1.3238864660094534e-08
COD_S11_SB11201220392555,1.3238633254948643e-08
Cod_SPro_EK201830004045,1.3237240729766708e-08
Cod_SPro_EK201830042285,1.323668122066711e-08
COD_S11_SB11201320187402,1.3235524708371019e-08
COD_S11_SB11201320082413,1.3234751227271899e-08
COD_S11_SB11201320350323,1.3229765533924496e-08
COD_S11_SB11201320309862,1.3225703820246832e-08
Cod_SPro_EK201830182707,1.3225370814047666e-08
Cod_SPro_EK201830114366,1.322516838361571e-08
COD_S11_SB11201220081930,1.3223367162151772e-08
Cod_SPro_EK201830062071,1.322275409022525e-08
Cod_SPro_EK201830065912,1.3220855172464643e-08
Cod_SPro_EK201830085901,1.3217129314206513e-08
COD_S11_SB11201220252742,1.3215268826703801e-08
COD_S11_SB11201320328364,1.3214641207165187e-08
Cod_SPro_EK201830232876,1.3214519527188004e-08
Cod_SPro_EK201830086571,1.3209831784324039e-08
COD_S11_SB11201320096479,1.3209279147747878e-08
COD_S11_SB11201320063074,1.3205701888062719e-08
COD_S11_SB11201320027891,1.320016502960801e-08
Cod_SPro_EK201830117475,1.319836968731608e-08
COD_S11_SB11201320113453,1.3197249418405646e-08
SCHOOL_NAME_COL JOSE EUSEBIO CARO,1.3196194667276752e-08
COD_S11_SB11201320068173,1.3195837750815739e-08
COD_S11_SB11201320198813,1.3194672443254475e-08
COD_S11_SB11201220374720,1.3193023297656449e-08
Cod_SPro_EK201830152705,1.3191979107056615e-08
Cod_SPro_EK201830212021,1.3188294868626512e-08
COD_S11_SB11201320222042,1.31874306698671e-08
Cod_SPro_EK201830003357,1.3180078471119693e-08
COD_S11_SB11201320395309,1.3172836359462427e-08
COD_S11_SB11201320364296,1.3170828097984698e-08
Cod_SPro_EK201830051716,1.316967355028347e-08
Cod_SPro_EK201830016170,1.3168849395890368e-08
COD_S11_SB11201420552622,1.3167470603962383e-08
Cod_SPro_EK201830117399,1.3166361990206486e-08
COD_S11_SB11201220109617,1.3166067938434885e-08
Cod_SPro_EK201830165092,1.3165069472842381e-08
COD_S11_SB11201420093669,1.316418697885764e-08
COD_S11_SB11201320576338,1.3163533367632376e-08
Cod_SPro_EK201830042745,1.316127969778682e-08
COD_S11_SB11201320081761,1.314538217115811e-08
Cod_SPro_EK201830049143,1.3144503621981473e-08
COD_S11_SB11201220544198,1.3143287326666182e-08
Cod_SPro_EK201830200400,1.31405186458092e-08
Cod_SPro_EK201830205453,1.3135818218286931e-08
Cod_SPro_EK201830154652,1.313521372498043e-08
Cod_SPro_EK201830055489,1.3134091608051442e-08
SCHOOL_NAME_I. E. MARIA AUXILIADORA,1.3132739988196509e-08
COD_S11_SB11201220568248,1.3130544910078715e-08
COD_S11_SB11201220461117,1.3127301815380746e-08
COD_S11_SB11201320469531,1.3122847343297476e-08
Cod_SPro_EK201830008539,1.3122775462381208e-08
COD_S11_SB11201220391422,1.3118821480615698e-08
Cod_SPro_EK201830015720,1.3115423164743767e-08
COD_S11_SB11201220313332,1.311385035596673e-08
SCHOOL_NAME_COLEGIO JESUS MISERICORDIOSO,1.3111227350398524e-08
SCHOOL_NAME_COLEGIO LOS NARANJOS (IED),1.3109005820718342e-08
Cod_SPro_EK201830129622,1.3107374539914912e-08
COD_S11_SB11201220298540,1.3106596952707974e-08
Cod_SPro_EK201830064858,1.3106585567015523e-08
Cod_SPro_EK201830059547,1.310224950656515e-08
COD_S11_SB11201320115529,1.3102034864056056e-08
COD_S11_SB11201320237058,1.3101990956192023e-08
COD_S11_SB11201220007342,1.3099240061667712e-08
COD_S11_SB11201420048372,1.3098634950671633e-08
COD_S11_SB11201320044169,1.3098426587838367e-08
Cod_SPro_EK201830229790,1.3087631512149362e-08
Cod_SPro_EK201830083761,1.3087078244618382e-08
COD_S11_SB11201220342866,1.3086315399443549e-08
COD_S11_SB11201320290909,1.3078950498438971e-08
COD_S11_SB11201220504260,1.3076596225258194e-08
COD_S11_SB11201320059466,1.3076329632827692e-08
Cod_SPro_EK201830024624,1.3073200822125151e-08
SCHOOL_NAME_COLEGIO TECNICO JUVENIL DEL SUR,1.3071630483827432e-08
Cod_SPro_EK201830003335,1.3070224105831636e-08
SCHOOL_NAME_COL PROVINCIAL SAN JOSE,1.3069832486838549e-08
COD_S11_SB11201320182089,1.306883693930346e-08
SCHOOL_NAME_INSTITUCION EDUCATIVA AGROPECUARIA LAS AVES,1.3068626479684093e-08
COD_S11_SB11201220271208,1.3067434865923211e-08
COD_S11_SB11201420462768,1.306591548337533e-08
COD_S11_SB11201220381376,1.3064544092014503e-08
SCHOOL_NAME_IED MONSEÑOR ALBERTO REYES FONSECA,1.3063608179437016e-08
COD_S11_SB11201320085274,1.3059279314377297e-08
SCHOOL_NAME_IE LA MILAGROSA,1.3058164773676793e-08
SCHOOL_NAME_COLEGIO DISTRITAL OLAYA (ANT. C.E.B. # 108),1.3052793743348779e-08
COD_S11_SB11201320002131,1.3051940791438204e-08
Cod_SPro_EK201830054808,1.3048817175822261e-08
COD_S11_SB11201220467982,1.3045954219618957e-08
COD_S11_SB11201320394775,1.304313470386445e-08
Cod_SPro_EK201830096769,1.3035762642803563e-08
Cod_SPro_EK201830117415,1.3035233389017315e-08
Cod_SPro_EK201830064795,1.3032962176228864e-08
COD_S11_SB11201310007696,1.3031767026038058e-08
Cod_SPro_EK201830130015,1.3028755985557227e-08
SCHOOL_NAME_INSTITUTO POLITECNICO ARAUCANO - INSPOAR,1.3027764667450738e-08
COD_S11_SB11201320080123,1.3026533468135451e-08
COD_S11_SB11201220547853,1.3022583023391044e-08
Cod_SPro_EK201830233819,1.3022022984832793e-08
COD_S11_SB11201320045218,1.3021866018611227e-08
COD_S11_SB11201320507679,1.3018811916908019e-08
Cod_SPro_EK201830235052,1.3015184804772872e-08
COD_S11_SB11201320413683,1.3014172950029495e-08
COD_S11_SB11201310007499,1.3013775164491094e-08
Cod_SPro_EK201830192502,1.3012604222632337e-08
Cod_SPro_EK201830089086,1.3010872265801186e-08
Cod_SPro_EK201830065675,1.3010763064789446e-08
Cod_SPro_EK201830084567,1.3009349148099229e-08
Cod_SPro_EK201830199669,1.3005133235002372e-08
Cod_SPro_EK201830109000,1.3005058557037405e-08
Cod_SPro_EK201830143414,1.300414272203668e-08
Cod_SPro_EK201830066099,1.3003621529061992e-08
COD_S11_SB11201320189899,1.3000828453474328e-08
SCHOOL_NAME_I.E. TECNICA EN INFORMATICA FRANCISCO DE PAULA SANTANDER,1.299872502545888e-08
COD_S11_SB11201320333010,1.2996903005819208e-08
COD_S11_SB11201320150105,1.2996292194234257e-08
COD_S11_SB11201420433380,1.2988914923843078e-08
Cod_SPro_EK201830003336,1.2984517621919365e-08
Cod_SPro_EK201830142322,1.2983807198198335e-08
Cod_SPro_EK201830107327,1.2983171937206152e-08
SCHOOL_NAME_LIC AVENIDA LAS AMERICAS                                                                         ,1.2983060964998058e-08
SCHOOL_NAME_LICEO MIXTO SAN JOSE,1.2980913840630588e-08
Cod_SPro_EK201830142090,1.2965778520448686e-08
Cod_SPro_EK201830087984,1.2965050712113245e-08
COD_S11_SB11201320305550,1.2963502175867915e-08
COD_S11_SB11201320214832,1.2962699882068664e-08
Cod_SPro_EK201830029145,1.2958751645829274e-08
COD_S11_SB11201220261837,1.295641516473048e-08
Cod_SPro_EK201830230060,1.2953592767903262e-08
Cod_SPro_EK201830073156,1.2951613964491994e-08
SCHOOL_NAME_IE TECNICO RAFAEL GARCIA HERREROS,1.2950857810371462e-08
Cod_SPro_EK201830235794,1.2950593059721222e-08
Cod_SPro_EK201830085849,1.2943913238146323e-08
COD_S11_SB11201320466233,1.2942799002107988e-08
COD_S11_SB11201320378651,1.2937286519598953e-08
COD_S11_SB11201220115720,1.2936714635258208e-08
Cod_SPro_EK201830158409,1.2933017787826528e-08
Cod_SPro_EK201830170015,1.2930269889190615e-08
Cod_SPro_EK201830012625,1.2930082432323132e-08
Cod_SPro_EK201830125313,1.292971773778419e-08
COD_S11_SB11201320224896,1.2929180201910849e-08
COD_S11_SB11201310012059,1.2926392354539783e-08
Cod_SPro_EK201830016190,1.2925591994873811e-08
Cod_SPro_EK201830145884,1.2925563449209232e-08
Cod_SPro_EK201830087373,1.2924907861343354e-08
Cod_SPro_EK201830055580,1.292361726408882e-08
COD_S11_SB11201220558093,1.2922034730692777e-08
SCHOOL_NAME_I.E. JOSE ACEVEDO Y GOMEZ,1.2921400959554709e-08
Cod_SPro_EK201830036216,1.2914542575773273e-08
Cod_SPro_EK201830051788,1.2914412284405986e-08
COD_S11_SB11201220258924,1.291439751865731e-08
COD_S11_SB11201320143125,1.2913020423600637e-08
SCHOOL_NAME_COLEGIO NUESTRA SEÑORA DE LAS MERCEDES,1.2912965136440636e-08
COD_S11_SB11201420243816,1.2911496891006186e-08
COD_S11_SB11201220394738,1.2908437238986375e-08
COD_S11_SB11201220351787,1.2907979032135701e-08
COD_S11_SB11201220053371,1.2907668585894277e-08
COD_S11_SB11201320400016,1.290198724269001e-08
COD_S11_SB11201220425325,1.2901490680631536e-08
Cod_SPro_EK201830024845,1.289775891581665e-08
COD_S11_SB11201420530324,1.2895446984468977e-08
Cod_SPro_EK201830202117,1.2890806306680753e-08
Cod_SPro_EK201830177769,1.2887325676125082e-08
Cod_SPro_EK201830214490,1.2886804157104224e-08
COD_S11_SB11201420179393,1.2886267723943621e-08
Cod_SPro_EK201830212073,1.2883934336840123e-08
COD_S11_SB11201220562164,1.2881238447487651e-08
Cod_SPro_EK201830109446,1.2879277885755192e-08
COD_S11_SB11201320276394,1.2877375716006746e-08
Cod_SPro_EK201830194468,1.2876913805931083e-08
Cod_SPro_EK201830194428,1.2875824227296445e-08
COD_S11_SB11201320058734,1.2874405065181212e-08
Cod_SPro_EK201830182942,1.2870792519791228e-08
COD_S11_SB11201420346275,1.286866495456748e-08
Cod_SPro_EK201830002611,1.2866361154015341e-08
COD_S11_SB11201320257663,1.2863607291857782e-08
COD_S11_SB11201220407697,1.286005863542126e-08
COD_S11_SB11201320027861,1.2856888005430316e-08
Cod_SPro_EK201830139629,1.2856060478674186e-08
Cod_SPro_EK201830190295,1.2854983773104419e-08
Cod_SPro_EK201830004954,1.2854203127999677e-08
COD_S11_SB11201220092949,1.2853972994232543e-08
Cod_SPro_EK201830067268,1.2852757035402364e-08
Cod_SPro_EK201830166638,1.2850600423999769e-08
Cod_SPro_EK201830125303,1.285046928570278e-08
COD_S11_SB11201210051419,1.2848894197563287e-08
Cod_SPro_EK201830148668,1.2847834087060427e-08
Cod_SPro_EK201830004091,1.2847275054380246e-08
COD_S11_SB11201220286852,1.2846597203836298e-08
COD_S11_SB11201220356771,1.2836706300931907e-08
Cod_SPro_EK201830072215,1.2836528308845153e-08
COD_S11_SB11201220317285,1.2835677614918262e-08
Cod_SPro_EK201830165099,1.2833524143647341e-08
Cod_SPro_EK201830155313,1.2828983085056084e-08
Cod_SPro_EK201830118452,1.2826057626180803e-08
Cod_SPro_EK201830210848,1.2825242444809385e-08
Cod_SPro_EK201830192786,1.2823142157610583e-08
Cod_SPro_EK201830067809,1.2822484301408539e-08
Cod_SPro_EK201830235414,1.2822204472945408e-08
COD_S11_SB11201320116404,1.2821714655751777e-08
COD_S11_SB11201220014587,1.282139533611923e-08
COD_S11_SB11201320418548,1.2810953758936825e-08
COD_S11_SB11201320450313,1.2810645469604179e-08
COD_S11_SB11201320157746,1.281052336513916e-08
Cod_SPro_EK201830132165,1.2808642756836569e-08
COD_S11_SB11201320511386,1.28059916492411e-08
COD_S11_SB11201320155051,1.2805328627398004e-08
SCHOOL_NAME_COL PSICOPEDAGOGICO DE CHIA,1.2805178290768979e-08
COD_S11_SB11201220018548,1.2804884128014646e-08
Cod_SPro_EK201830008100,1.2802855286731377e-08
